x_transformed,y_transformed,group
19268.314,14812.414,Macrophage
19302.709,14823.032,Macrophage
19259.53,14780.255,Endothelial Cell
19289.094,14784.824,Endothelial Cell
19244.014,14676.561,Macrophage
19251.812,14698.013,Endothelial Cell
19207.463,14690.646,Endothelial Cell
19221.568,14674.947,Macrophage
19225.473,14717.105,Hematopoietic Stem Cell
19196.855,14708.079,Non Classical Monocyte
19266.24,14723.743,Endothelial Cell
19215.256,14752.591,Endothelial Cell
19235.451,14737.617,Endothelial Cell
19255.256,14753.167,Macrophage
19422.953,14742.308,Macrophage
19399.207,14736.865,Macrophage
19375.791,14677.336,Endothelial Cell
19295.326,14692.04,Endothelial Cell
19325.184,14685.199,Endothelial Cell
19363.006,14691.773,Endothelial Cell
19314.832,14767.709,CD141+ Myeloid Dendritic Cell
19315.566,14750.921,Endothelial Cell
19283.682,14749.048,Macrophage
19372.59,14768.312,Endothelial Cell
19348.344,14752.709,Macrophage
19360.238,14725.708,Endothelial Cell
19351.412,14713.819,Endothelial Cell
18392.154,14880.517,Effector CD4+ αβ T Cell
18464.773,14877.0625,Innate Lymphoid Cell
18407.66,14845.72,Memory B Cell
18399.627,14850.698,Stromal Cell
18442.396,14849.812,CD141+ Myeloid Dendritic Cell
18448.658,14908.675,B Cell
18393.102,14897.323,Plasma Cell
18416.002,14902.806,Stromal Cell
18432.37,14903.1455,Memory B Cell
18272.703,14873.513,Plasma Cell
18145.396,14871.623,Naive Thymus Derived CD4+ αβ T Cell
18151.469,14896.95,Endothelial Cell
18260.807,14876.94,Plasma Cell
18093.451,14888.32,Macrophage
18077.027,14870.323,Mast Cell
18082.451,14857.599,B Cell
18092.574,14846.635,Regulatory T Cell
18055.559,14862.3125,Mast Cell
18033.182,14911.326,Endothelial Cell
18067.092,14888.1,Endothelial Cell
18118.764,14868.58,Stromal Cell
18118.008,14892.725,Plasma Cell
18113.375,14908.308,Plasma Cell
18508.14,14860.547,Endothelial Cell
18479.822,14864.299,Plasma Cell
18503.197,14875.029,CD8+ αβ Memory T Cell
18478.27,14895.32,Naive Thymus Derived CD4+ αβ T Cell
18496.4,14910.655,Stromal Cell
18502.3,14892.22,Plasma Cell
18370.25,14892.3955,Naive Thymus Derived CD4+ αβ T Cell
18350.9,14911.828,Plasma Cell
18313.459,14887.313,Memory B Cell
18291.156,14917.775,Endothelial Cell
18173.676,14853.1045,Hematopoietic Stem Cell
18247.986,14857.016,Plasma Cell
18258.564,14847.243,Stromal Cell
18323.19,14857.637,Naive Thymus Derived CD4+ αβ T Cell
18342.23,14866.829,Memory B Cell
18763.656,14742.06,Plasma Cell
18726.53,14727.151,Effector CD4+ αβ T Cell
18616.535,14699.387,Endothelial Cell
18604.303,14727.381,CD141+ Myeloid Dendritic Cell
18625.11,14747.793,Endothelial Cell
18646.637,14731.8955,Plasma Cell
18660.979,14712.132,Macrophage
18671.357,14729.78,Plasma Cell
18696.729,14683.768,Stromal Cell
18656.016,14688.25,Stromal Cell
18636.496,14687.126,Plasma Cell
18680.066,14874.034,Naive Thymus Derived CD4+ αβ T Cell
18669.49,14909.088,Naive Thymus Derived CD4+ αβ T Cell
18628.742,14854.179,T Cell
18588.656,14822.519,CD4+ αβ Memory T Cell
18606.986,14836.565,Stromal Cell
18604.582,14853.4375,Mature NK T Cell
18642.498,14873.944,Stromal Cell
18616.871,14874.059,Plasma Cell
18638.834,14893.183,Stromal Cell
18612.719,14767.085,Stromal Cell
18624.389,14825.107,Macrophage
18627.627,14806.391,Naive B Cell
18631.865,14783.782,Memory B Cell
18654.412,14858.246,Stromal Cell
18646.633,14832.948,Macrophage
18671.828,14849.888,Macrophage
18674.01,14837.172,Macrophage
18672.918,14807.519,Plasma Cell
18657.516,14800.763,Macrophage
18690.672,14797.701,Stromal Cell
18670.303,14786.493,Hematopoietic Stem Cell
18673.047,14770.006,Stromal Cell
18699.648,14778.598,Endothelial Cell
18769.63,14843.114,Endothelial Cell
18784.635,14831.829,Stromal Cell
18758.113,14804.9,Plasma Cell
18746.328,14789.443,Endothelial Cell
18757.264,14780.316,Stromal Cell
18750.102,14825.765,Plasma Cell
18783.053,14799.105,Stromal Cell
18775.826,14816.642,Plasma Cell
18779.912,14776.997,Macrophage
18822.75,14863.12,Stromal Cell
18769.016,14896.159,Endothelial Cell
18780.383,14871.997,Plasma Cell
18801.871,14902.207,Endothelial Cell
18817.336,14886.831,Endothelial Cell
18799.617,14722.06,Stromal Cell
18772.457,14716.0205,Plasma Cell
18776.023,14732.917,Plasma Cell
18794.6,14735.696,Plasma Cell
18955.834,14674.507,Endothelial Cell
18912.037,14685.561,Endothelial Cell
18929.514,14672.047,Innate Lymphoid Cell
18939.857,14717.618,Endothelial Cell
18967.178,14736.176,Endothelial Cell
18888.879,14750.575,Stromal Cell
18886.611,14708.276,Endothelial Cell
18801.426,14769.922,Naive B Cell
18812.488,14759.197,Naive B Cell
18834.922,14755.61,Plasma Cell
18863.928,14750.988,Stromal Cell
18823.09,14727.293,Endothelial Cell
18829.56,14739.598,Macrophage
18882.684,14825.964,Plasma Cell
18854.502,14810.619,Plasma Cell
18863.1,14801.828,Plasma Cell
18812.05,14831.217,Macrophage
18797.693,14850.634,Plasma Cell
18838.879,14817.313,Plasma Cell
18863.568,14787.54,Regulatory T Cell
18819.514,14805.148,Plasma Cell
18803.67,14790.106,Plasma Cell
18818.191,14780.716,Plasma Cell
18840.488,14784.253,Plasma Cell
18966.41,14837.189,Endothelial Cell
18945.088,14823.351,Stromal Cell
18948.326,14755.605,Stromal Cell
18914.82,14760.9375,Stromal Cell
18946.496,14780.351,Memory B Cell
18928.213,14802.468,Innate Lymphoid Cell
19128.94,14832.702,Stromal Cell
19100.623,14889.542,Plasma Cell
19119.182,14894.193,Plasma Cell
19126.934,14887.459,Intermediate Monocyte
19119.645,14801.054,Macrophage
18888.805,14889.493,Stromal Cell
18903.19,14838.371,Plasma Cell
18954.541,14872.304,Innate Lymphoid Cell
18990.297,14890.35,CD1c+ Myeloid Dendritic Cell
19014.945,14864.451,Stromal Cell
19020.115,14846.258,Endothelial Cell
19003.146,14827.262,Endothelial Cell
19075.902,14814.082,Endothelial Cell
19053.908,14826.136,Stromal Cell
19074.166,14693.454,Endothelial Cell
19085.148,14706.697,Endothelial Cell
19096.48,14707.876,Endothelial Cell
19110.352,14709.401,Endothelial Cell
19104.959,14729.221,Endothelial Cell
19044.695,14674.163,Macrophage
19108.967,14748.646,Hematopoietic Stem Cell
19118.031,14766.938,Endothelial Cell
19148.52,14717.003,Endothelial Cell
19154.654,14689.829,Macrophage
19129.186,14710.437,Endothelial Cell
19155.914,14732.133,Endothelial Cell
19151.588,14755.892,Endothelial Cell
19182.293,14703.841,Endothelial Cell
19173.658,14727.822,Endothelial Cell
19171.426,14715.124,Endothelial Cell
19838.756,14820.271,Endothelial Cell
19811.535,14809.694,Endothelial Cell
19861.766,14813.397,Memory B Cell
19833.453,14803.475,CD4+ αβ Memory T Cell
19764.418,14871.711,Endothelial Cell
19799.498,14853.593,Endothelial Cell
19788.213,14820.523,Endothelial Cell
19779.479,14861.307,Endothelial Cell
19796.637,14874.919,Macrophage
19839.168,14864.485,Stromal Cell
19847.678,14847.485,Endothelial Cell
19867.943,14834.09,Endothelial Cell
19819.45,14870.044,Macrophage
19809.268,14831.587,Endothelial Cell
19820.725,14848.321,Endothelial Cell
19609.584,14882.235,Innate Lymphoid Cell
19622.398,14873.49,Endothelial Cell
19638.355,14875.322,Endothelial Cell
19641.861,14921.693,Endothelial Cell
19604.742,14914.166,Endothelial Cell
19644.602,14937.816,Stromal Cell
19714.041,14911.661,Memory B Cell
19677.598,14922.395,Endothelial Cell
19692.97,14901.2295,Endothelial Cell
19722.621,14887.139,Endothelial Cell
19744.018,14867.246,Endothelial Cell
19802.004,14929.398,Memory B Cell
19817.273,14890.097,Macrophage
19808.203,14911.21,Macrophage
19762.498,14823.944,Stromal Cell
19773.213,14844.6875,Endothelial Cell
19598.992,14828.588,Innate Lymphoid Cell
19589.025,14846.597,Memory B Cell
19596.295,14861.282,B Cell
19649.953,14820.618,Endothelial Cell
19619.393,14813.887,Endothelial Cell
19690.004,14827.551,Endothelial Cell
19699.076,14808.058,Stromal Cell
19826.723,14691.533,Memory B Cell
19840.506,14707.509,Macrophage
19661.48,14760.302,Plasma Cell
19591.91,14787.861,Macrophage
19602.43,14799.218,Macrophage
19734.807,14778.221,Macrophage
19698.535,14772.811,Plasma Cell
19683.385,14760.542,CD141+ Myeloid Dendritic Cell
19692.21,14792.071,Plasma Cell
19728.59,14748.319,Effector CD4+ αβ T Cell
19714.16,14763.64,Stromal Cell
19738.826,14757.648,Endothelial Cell
19756.309,14746.246,Endothelial Cell
19873.682,14724.003,Stromal Cell
19866.867,14744.383,Plasma Cell
19848.502,14797.332,CD4+ αβ Memory T Cell
19818.613,14793.601,Endothelial Cell
19878.14,14772.64,Plasma Cell
19756.875,14713.627,Naive Thymus Derived CD4+ αβ T Cell
19739.754,14712.84,Stromal Cell
19777.434,14746.123,Innate Lymphoid Cell
19774.197,14782.821,Endothelial Cell
19792.854,14792.904,Endothelial Cell
19792.582,14765.148,Endothelial Cell
19791.906,14730.402,Stromal Cell
19805.635,14735.173,Stromal Cell
19726.258,14723.188,Endothelial Cell
19714.414,14738.768,Stromal Cell
19722.744,14695.941,Stromal Cell
19812.85,14995.3,Endothelial Cell
19791.9,14943.189,Endothelial Cell
19771.266,14937.314,Endothelial Cell
19868.123,14961.767,Hematopoietic Stem Cell
19614.807,15029.885,CD1c+ Myeloid Dendritic Cell
19749.498,15054.313,Memory B Cell
19712.754,15043.94,Stromal Cell
19732.543,15035.686,Hematopoietic Stem Cell
19752.795,15035.834,Stromal Cell
19848.215,15030.415,Effector CD4+ αβ T Cell
19837.947,15005.813,Stromal Cell
19785.6,15056.1875,Stromal Cell
19770.014,15051.977,Memory B Cell
19778.809,15038.1455,Stromal Cell
19730.059,15009.1,Endothelial Cell
19789.285,15007.125,Endothelial Cell
19767.523,15019.961,Endothelial Cell
19808.766,15015.084,Endothelial Cell
19762.271,15003.685,Endothelial Cell
19794.312,15044.121,Stromal Cell
19763.055,14993.189,Endothelial Cell
19603.5,14967.584,Memory B Cell
19593.62,14948.05,Endothelial Cell
19626.258,14947.094,Stromal Cell
19691.05,14977.376,Stromal Cell
19741.096,14946.748,Stromal Cell
19727.41,14941.468,Regulatory T Cell
19664.412,14519.617,Naive Thymus Derived CD4+ αβ T Cell
19591.982,14551.544,B Cell
19606.97,14532.324,Regulatory T Cell
19639.676,14493.255,Innate Lymphoid Cell
19589.393,14522.775,Endothelial Cell
19605.852,14517.672,Hematopoietic Stem Cell
19665.348,14695.8125,Naive Thymus Derived CD4+ αβ T Cell
19635.525,14580.058,Endothelial Cell
19626.693,14600.519,Endothelial Cell
19603.602,14590.263,Endothelial Cell
19630.906,14704.74,Endothelial Cell
19606.77,14745.335,Endothelial Cell
19612.543,14718.103,Stromal Cell
19584.781,14711.339,Endothelial Cell
19585.816,14682.04,Endothelial Cell
19597.104,14665.416,Macrophage
19457.227,14530.675,Endothelial Cell
19467.406,14512.065,Memory B Cell
19451.002,14590.037,Endothelial Cell
19464.857,14605.237,Endothelial Cell
19493.752,14601.429,Intermediate Monocyte
19447.98,14575.139,Endothelial Cell
19476.787,14549.154,Endothelial Cell
19478.1,14577.638,Macrophage
19454.258,14557.259,Endothelial Cell
19458.443,14621.613,B Cell
19490.17,14636.311,Macrophage
19472.32,14631.623,Effector CD4+ αβ T Cell
19464.691,14691.644,Endothelial Cell
19500.41,14660.902,Macrophage
19454.672,14673.227,Macrophage
19484.455,14674.735,Macrophage
19548.94,14781.782,Stromal Cell
19565.162,14756.784,Stromal Cell
19580.408,14795.139,Plasma Cell
19566.916,14805.156,Plasma Cell
19579.764,14737.147,Endothelial Cell
19582.219,14643.682,Macrophage
19566.898,14629.949,Macrophage
19519.775,14567.839,Endothelial Cell
19513.201,14643.253,Memory B Cell
19513.93,14614.291,Endothelial Cell
19537.646,14613.989,Memory B Cell
19748.65,14504.721,Endothelial Cell
19684.309,14514.698,Innate Lymphoid Cell
19713.277,14587.025,Macrophage
19788.324,14641.987,Naive Thymus Derived CD4+ αβ T Cell
19794.41,14610.911,Endothelial Cell
19800.963,14622.887,Endothelial Cell
19695.209,14690.934,Stromal Cell
19724.82,14677.373,Macrophage
19705.701,14665.611,Macrophage
19785.97,14717.308,Stromal Cell
19791.535,14707.583,Stromal Cell
19802.514,14692.346,CD1c+ Myeloid Dendritic Cell
19780.658,14685.676,Memory B Cell
19859.62,14542.716,Endothelial Cell
19824.182,14602.783,Stromal Cell
19856.93,14565.493,Macrophage
19851.295,14655.058,Plasmacytoid Dendritic Cell
19818.717,14619.867,Macrophage
19859.19,14637.748,CD1c+ Myeloid Dendritic Cell
19818.096,14376.452,Stromal Cell
19808.348,14359.464,Stromal Cell
19780.04,14349.587,Intermediate Monocyte
19783.432,14368.985,Stromal Cell
19832.965,14458.772,Endothelial Cell
19807.227,14454.284,Endothelial Cell
19832.594,14525.821,Endothelial Cell
19846.896,14585.641,CD8+ αβ Memory T Cell
19833.436,14574.23,Stromal Cell
19827.586,14552.304,Endothelial Cell
19832.5,14395.843,Stromal Cell
19857.242,14714.523,T Cell
19772.576,14710.154,Memory B Cell
19759.227,14373.698,Stromal Cell
19765.332,14418.097,Stromal Cell
19746.564,14393.03,Stromal Cell
19763.951,14515.639,CD1c+ Myeloid Dendritic Cell
19753.055,14627.525,Memory B Cell
19875.252,14556.487,Endothelial Cell
19860.266,14479.193,Macrophage
19879.639,14517.292,Intermediate Monocyte
19858.697,14517.253,Endothelial Cell
19869.86,14499.575,Plasma Cell
19852.85,14603.873,Plasma Cell
19869.846,14622.04,Plasma Cell
19872.85,14596.2705,Plasma Cell
19848.72,14450.386,Endothelial Cell
19863.592,14360.495,Endothelial Cell
19865.334,14439.356,Macrophage
19652.193,14256.785,Stromal Cell
19581.732,14258.273,Macrophage
19591.436,14269.144,Stromal Cell
19636.795,14268.257,Endothelial Cell
19610.73,14258.038,Plasma Cell
19593.926,14215.928,Plasma Cell
19575.564,14222.522,Plasma Cell
19586.984,14233.593,Plasma Cell
19633.787,14214.457,Endothelial Cell
19680.633,14423.792,Endothelial Cell
19655.816,14425.545,Endothelial Cell
19646.424,14445.493,Endothelial Cell
19622.586,14394.414,Endothelial Cell
19618.025,14443.957,Macrophage
19632.229,14418.994,Endothelial Cell
19586.068,14447.907,Endothelial Cell
19601.621,14403.741,Macrophage
19646.271,14467.178,Endothelial Cell
19679.797,14456.661,Macrophage
19585.096,14299.81,Plasma Cell
19597.678,14289.897,Stromal Cell
19630.912,14368.356,Endothelial Cell
19641.98,14348.992,Stromal Cell
19633.732,14340.56,Stromal Cell
19651.754,14313.867,Naive B Cell
19614.34,14307.418,Stromal Cell
19614.143,14285.759,Naive B Cell
19632.82,14290.8955,Endothelial Cell
19722.225,14227.59,Endothelial Cell
19706.572,14233.639,Mature NK T Cell
19697.65,14219.675,B Cell
19663.787,14356.676,Endothelial Cell
19661.195,14284.968,Stromal Cell
19723.768,14380.137,Stromal Cell
19699.54,14383.667,Macrophage
19694.09,14399.127,Macrophage
19724.27,14403.618,Endothelial Cell
19724.67,14057.242,Intermediate Monocyte
19695.375,14099.647,Macrophage
19728.852,14090.707,Macrophage
19658.342,14074.279,Endothelial Cell
19687.914,14058.192,Endothelial Cell
19703.73,14207.005,Endothelial Cell
19704.97,14195.111,Stromal Cell
19724.705,14204.219,Endothelial Cell
19727.16,14110.424,Endothelial Cell
19644.041,14197.389,Mature NK T Cell
19647.053,14174.34,Memory B Cell
19605.514,14178.19,Stromal Cell
19614.805,14204.876,CD1c+ Myeloid Dendritic Cell
19617.516,14175.698,Stromal Cell
19589.951,14196.717,Plasma Cell
19561.793,14162.849,Plasma Cell
19571.086,14207.054,B Cell
19569.436,14185.667,Plasma Cell
19607.15,14157.823,Plasma Cell
19594.42,14154.792,Memory B Cell
19628.795,14161.561,Endothelial Cell
19582.766,14133.107,Stromal Cell
19575.58,14080.148,Endothelial Cell
19615.762,14121.862,Innate Lymphoid Cell
19601.504,14127.845,Stromal Cell
19623.617,14110.695,Macrophage
19592.504,14100.043,Endothelial Cell
19661.191,14107.475,Endothelial Cell
19854.426,14161.359,Endothelial Cell
19867.492,14199.017,Mast Cell
19879.32,14186.331,Mast Cell
19821.486,14162.3,Endothelial Cell
19821.535,14202.824,Plasma Cell
19823.082,14185.309,Hematopoietic Stem Cell
19852.385,14131.277,Macrophage
19821.396,14129.645,Endothelial Cell
19858.1,14103.618,Endothelial Cell
19833.314,14208.96,CD4+ αβ Memory T Cell
19813.533,14250.41,Endothelial Cell
19882.875,14266.178,Plasma Cell
19855.736,14341.663,Plasma Cell
19853.238,14315.315,Endothelial Cell
19876.58,14293.041,Innate Lymphoid Cell
19863.408,14273.9375,Plasma Cell
19823.713,14266.07,Endothelial Cell
19819.094,14284.545,Plasma Cell
19839.373,14274.281,Stromal Cell
19842.102,14300.071,Endothelial Cell
19838.803,14327.931,Macrophage
19795.334,14347.461,Naive B Cell
19815.488,14501.935,Endothelial Cell
19785.268,14536.159,Macrophage
19812.607,14573.955,Endothelial Cell
19800.586,14554.18,Endothelial Cell
19812.482,14475.049,Endothelial Cell
19763.164,14400.066,Stromal Cell
19748.98,14201.313,Endothelial Cell
19743.533,14221.136,Endothelial Cell
19753.082,14240.435,Stromal Cell
19751.787,14161.018,Endothelial Cell
19738.318,14177.351,Endothelial Cell
19721.545,14160.45,Endothelial Cell
19779.525,14119.527,Endothelial Cell
19754.12,14075.824,Effector CD4+ αβ T Cell
19772.031,14081.001,Mature NK T Cell
19757.598,14184.301,Endothelial Cell
19763.764,14328.668,Plasma Cell
19784.303,14309.971,Plasma Cell
19768.242,14305.186,Plasma Cell
19807.355,14210.238,Mature NK T Cell
19783.64,14185.641,Endothelial Cell
19801.795,14186.478,Endothelial Cell
19763.059,14253.008,Effector CD4+ αβ T Cell
19806.74,14281.503,Plasma Cell
19785.53,14141.472,Endothelial Cell
19756.914,14139.703,Endothelial Cell
19775.262,14175.604,Type I NK T Cell
19790.7,14161.434,Macrophage
15341.97,13712.453,Plasmacytoid Dendritic Cell
15301.131,13731.6045,Plasmacytoid Dendritic Cell
15276.793,13664.07,Stromal Cell
15359.488,13710.346,Plasmacytoid Dendritic Cell
15361.435,13726.458,Plasmacytoid Dendritic Cell
15263.766,13661.958,Hematopoietic Stem Cell
15203.91,13704.274,CD1c+ Myeloid Dendritic Cell
15239.879,13701.739,Stromal Cell
15248.506,13681.81,Endothelial Cell
15207.658,13662.807,Endothelial Cell
15220.113,13669.295,Endothelial Cell
15224.082,13689.498,Endothelial Cell
15240.209,13667.378,Endothelial Cell
15213.063,13634.465,CD1c+ Myeloid Dendritic Cell
15229.772,13649.173,Endothelial Cell
15251.218,13649.023,Classical Monocyte
15087.541,13602.649,Stromal Cell
15038.27,13656.665,Endothelial Cell
15042.808,13694.02,Macrophage
15029.668,13701.965,Stromal Cell
15040.657,13715.465,Innate Lymphoid Cell
15071.175,13746.582,Endothelial Cell
15056.799,13606.836,Plasma Cell
15048.211,13625.971,Stromal Cell
15037.914,13606.829,Innate Lymphoid Cell
15033.523,13638.968,Stromal Cell
15017.481,13652.566,Endothelial Cell
15149.684,13742.441,Macrophage
15273.704,13486.256,Stromal Cell
15201.269,13516.021,Endothelial Cell
15226.924,13518.434,Stromal Cell
15240.689,13511.015,Mast Cell
15069.1045,13528.184,Endothelial Cell
15070.992,13487.655,Macrophage
15046.504,13539.507,Macrophage
15047.949,13508.584,Macrophage
15063.699,13512.985,Macrophage
15111.751,13501.695,Macrophage
15083.331,13504.568,Endothelial Cell
15132.682,13517.409,Endothelial Cell
15126.893,13540.792,Endothelial Cell
15093.722,13530.617,Endothelial Cell
15168.051,13489.268,Stromal Cell
15185.03,13509.393,Stromal Cell
15064.676,13544.303,Macrophage
15074.467,13596.335,Stromal Cell
15066.024,13567.865,Endothelial Cell
14948.688,13554.27,Endothelial Cell
14962.655,13600.789,Macrophage
14953.573,13581.08,Stromal Cell
15001.246,13599.685,Stromal Cell
14983.682,13587.712,Innate Lymphoid Cell
14995.168,13575.715,Stromal Cell
15002.284,13552.335,Stromal Cell
15032.004,13584.427,Macrophage
15033.966,13561.419,Memory B Cell
15017.484,13561.68,Stromal Cell
15253.544,13483.657,Endothelial Cell
15186.161,13470.622,Stromal Cell
15268.636,13471.243,Intermediate Monocyte
